UserID,CodeID,Duration,TimeTotal,Correct,Answer,TimeStamp,rank
39,60,10620,10620,T,true,"2016-04-15 14:57:55",10
39,23,27529,27529,F,"2 4","2016-04-15 14:58:23",11
39,29,8763,8763,T,5,"2016-04-15 14:58:32",12
39,113,20017,20017,F,9,"2016-04-15 14:58:53",13
39,92,13241,13241,T,b,"2016-04-15 14:59:06",14
39,115,6465,6465,T,1,"2016-04-15 14:59:13",15
39,125,21934,26936,T,7,"2016-04-15 14:59:40",16
39,8,7195,7195,T,6,"2016-04-15 14:59:48",17
39,74,7350,7350,T,true,"2016-04-15 14:59:55",18
39,31,13249,13249,T,7,"2016-04-15 15:00:09",19
39,98,5510,5510,T,2,"2016-04-15 15:00:15",20
39,37,10845,10845,F,126,"2016-04-15 15:00:26",21
39,54,11404,11404,T,1,"2016-04-15 15:00:38",22
39,66,10389,10389,F,"4 8","2016-04-15 15:00:48",23
39,17,15778,15778,T,"false 1","2016-04-15 15:01:05",24
39,43,10446,10446,F,abcdef,"2016-04-15 15:01:15",25
39,108,7929,7929,T,0,"2016-04-15 15:01:24",26
39,25,6337,6337,T,5,"2016-04-15 15:01:30",27
39,116,6353,6353,T,2,"2016-04-15 15:01:37",28
39,109,7530,7530,F,4,"2016-04-15 15:01:45",29
39,122,4807,4807,T,4,"2016-04-15 15:01:50",30
39,79,14020,14020,F,"1 5","2016-04-15 15:02:04",31
39,73,7571,7571,F,false,"2016-04-15 15:02:12",32
39,35,7714,7714,F,"2 1","2016-04-15 15:02:20",33
39,102,3171,3171,T,0,"2016-04-15 15:02:24",34
39,1,10162,10162,T,false,"2016-04-15 15:02:34",35
39,19,8897,8897,F,"2 0","2016-04-15 15:02:44",36
39,38,13229,13229,F,254,"2016-04-15 15:02:57",37
39,91,7635,7635,T,e,"2016-04-15 15:03:05",38
39,85,23908,23908,F,"1 3","2016-04-15 15:03:29",39
39,67,11384,11384,F,abcdef,"2016-04-15 15:03:41",40
39,48,19514,19514,T,4,"2016-04-15 15:04:01",41
39,7,5048,5048,F,-1,"2016-04-15 15:04:06",42
39,26,3601,3601,T,5,"2016-04-15 15:04:10",43
39,61,12722,12722,T,"2 1","2016-04-15 15:04:23",44
39,121,4991,4991,F,5,"2016-04-15 15:04:29",45
39,49,8756,8756,T,1,"2016-04-15 15:04:38",46
39,101,6904,6904,T,0,"2016-04-15 15:04:45",47
39,14,19979,19979,T,"3 5","2016-04-15 15:05:05",48
39,6,7952,7952,T,true,"2016-04-15 15:05:14",49
39,80,23187,23187,F,"2 4","2016-04-15 15:05:37",50
39,78,13919,13919,F,"0 7","2016-04-15 15:05:52",51
39,42,4331,4331,T,21,"2016-04-15 15:05:56",52
39,55,14262,14262,T,true,"2016-04-15 15:06:11",53
39,95,13383,13383,T,s,"2016-04-15 15:06:25",54
39,120,16912,16912,T,32,"2016-04-15 15:06:42",55
39,110,7186,7186,F,4,"2016-04-15 15:06:49",56
39,32,7985,7985,F,5,"2016-04-15 15:06:58",57
39,11,11589,11589,T,true,"2016-04-15 15:07:10",58
39,103,6802,6802,F,a,"2016-04-15 15:07:17",59
39,86,24397,24397,F,"2 4","2016-04-15 15:07:42",60
39,47,20947,20947,T,3,"2016-04-15 15:08:03",61
39,62,7394,7394,T,"2 1","2016-04-15 15:08:11",62
39,50,10752,10752,T,1,"2016-04-15 15:08:22",63
39,30,8398,8398,T,9,"2016-04-15 15:08:30",64
39,24,8686,8686,T,"5 3","2016-04-15 15:08:39",65
39,59,5924,5924,T,true,"2016-04-15 15:08:46",66
39,71,11852,11852,F,"1 2","2016-04-15 15:08:58",67
39,126,17164,17164,F,5,"2016-04-15 15:09:15",68
39,96,10666,10666,T,e,"2016-04-15 15:09:27",69
39,18,12108,12108,T,"false 1","2016-04-15 15:09:39",70
39,114,9813,9813,T,8,"2016-04-15 15:09:49",71
39,83,22693,22693,F,"3 5 2","2016-04-15 15:10:12",72
39,90,19702,19702,F,6,"2016-04-15 15:10:32",73
39,97,3985,3985,T,2,"2016-04-15 15:10:36",74
39,104,3867,3867,T,g,"2016-04-15 15:10:41",75
39,119,13547,13547,F,261,"2016-04-15 15:10:55",76
39,44,15750,15750,T,cdef,"2016-04-15 15:11:11",77
39,20,11851,11851,F,"6 0","2016-04-15 15:11:23",78
39,2,7781,7781,T,false,"2016-04-15 15:11:31",79
39,56,8593,8593,T,true,"2016-04-15 15:11:40",80
39,12,7562,7562,T,true,"2016-04-15 15:11:48",81
39,72,8308,8308,T,"2 1","2016-04-15 15:11:57",82
39,13,6843,6843,F,"2 5","2016-04-15 15:12:04",83
40,94,40127,46107,F,asdfg2,"2016-04-15 16:53:49",0
40,97,9680,9680,T,2,"2016-04-15 16:53:59",1
40,81,47008,55502,F,"1 2","2016-04-15 16:54:55",2
40,124,19566,19566,F,4,"2016-04-15 16:55:15",3
40,46,30916,30916,T,1,"2016-04-15 16:55:47",4
40,1,37275,37275,T,false,"2016-04-15 16:56:24",5
40,104,17129,17129,T,g,"2016-04-15 16:56:42",6
40,69,55010,56568,T,"4 5","2016-04-15 16:57:39",7
40,16,35896,35896,T,"true 1","2016-04-15 16:58:16",8
40,76,12936,12936,T,false,"2016-04-15 16:58:29",9
40,110,12400,12400,F,4,"2016-04-15 16:58:42",10
40,62,16634,16634,T,"2 1","2016-04-15 16:58:59",11
40,52,28151,28151,T,2,"2016-04-15 16:59:28",12
40,10,12514,12514,T,true,"2016-04-15 16:59:41",13
40,100,13003,13003,T,1,"2016-04-15 16:59:55",14
40,55,34652,34652,T,true,"2016-04-15 17:00:30",15
40,121,8877,8877,T,4,"2016-04-15 17:00:39",16
40,86,68155,112708,T,"4 0","2016-04-15 17:02:33",17
40,91,25023,26883,F,qwertqwert,"2016-04-15 17:03:00",18
40,80,38608,38608,F,"4 8","2016-04-15 17:03:39",19
40,44,27374,37789,F,abcdef,"2016-04-15 17:04:17",20
40,68,26281,26281,T,abcdefabcdef,"2016-04-15 17:04:44",21
40,3,9072,9072,T,true,"2016-04-15 17:04:54",22
40,34,23792,23792,T,6,"2016-04-15 17:05:19",23
40,115,16463,16463,T,1,"2016-04-15 17:05:38",24
40,19,15865,15865,T,"3 1","2016-04-15 17:05:55",25
40,26,21692,26767,T,5,"2016-04-15 17:06:22",26
40,7,13282,13282,F,3,"2016-04-15 17:06:36",27
40,15,15160,15160,F,false,"2016-04-15 17:06:52",28
40,73,20052,29759,T,true,"2016-04-15 17:07:22",29
40,123,15812,15812,T,3,"2016-04-15 17:07:39",30
40,37,28609,33155,F,126,"2016-04-15 17:08:12",31
40,98,13135,13135,T,2,"2016-04-15 17:08:26",32
40,93,17275,17275,F,zxcvbzxcvbzxcvb,"2016-04-15 17:08:43",33
40,58,31435,31435,T,false,"2016-04-15 17:09:15",34
40,50,12208,12208,T,1,"2016-04-15 17:09:28",35
40,106,32660,32660,F,"","2016-04-15 17:10:01",36
40,45,15753,15753,F,7,"2016-04-15 17:10:17",37
40,116,27124,27124,T,2,"2016-04-15 17:10:45",38
40,109,24875,24875,F,4,"2016-04-15 17:11:11",39
40,82,23916,23916,T,"2 7","2016-04-15 17:11:35",40
40,70,92140,267380,T,"4 5","2016-04-15 17:16:03",41
40,87,60905,80715,F,8,"2016-04-15 17:17:25",42
40,74,11112,11112,T,true,"2016-04-15 17:17:37",43
40,27,8453,8453,T,4,"2016-04-15 17:17:46",44
40,22,14229,14229,T,"true 1","2016-04-15 17:18:00",45
40,64,53836,57191,T,"7 7","2016-04-15 17:19:34",47
40,99,7282,7282,T,1,"2016-04-15 17:19:42",48
40,4,15439,15439,T,true,"2016-04-15 17:19:58",49
40,92,8857,8857,F,z,"2016-04-15 17:20:08",50
40,33,25208,25208,F,9,"2016-04-15 17:20:33",51
40,56,20036,20036,F,false,"2016-04-15 17:20:54",52
40,111,28064,28064,F,"3 5","2016-04-15 17:21:22",53
40,79,24113,24113,F,"2 10","2016-04-15 17:21:47",54
40,9,14607,14607,T,true,"2016-04-15 17:22:02",55
40,75,15270,15270,F,true,"2016-04-15 17:22:18",56
40,28,7786,7786,T,6,"2016-04-15 17:22:26",57
40,105,8168,8168,F,13,"2016-04-15 17:22:35",58
40,51,41443,41443,T,2,"2016-04-15 17:23:17",59
40,118,37699,55167,F,5,"2016-04-15 17:24:13",60
40,38,25013,25013,T,126,"2016-04-15 17:24:38",61
40,67,13181,13181,F,m1,"2016-04-15 17:24:52",62
40,85,69461,75767,F,"0 2","2016-04-15 17:26:08",63
40,13,11894,11894,F,"3 6","2016-04-15 17:26:21",64
40,63,47284,57589,F,"7 (6,7)","2016-04-15 17:27:19",65
40,112,46840,46840,T,"8 3","2016-04-15 17:28:06",66
40,21,13984,13984,T,"true 1","2016-04-15 17:28:21",67
40,122,14034,14034,T,4,"2016-04-15 17:28:35",68
40,31,21747,21747,F,5,"2016-04-15 17:28:57",69
40,25,7371,7371,T,5,"2016-04-15 17:29:05",70
40,2,27541,27541,T,false,"2016-04-15 17:29:33",71
40,57,14245,14245,T,false,"2016-04-15 17:29:48",72
40,103,10241,10241,F,104,"2016-04-15 17:29:58",73
40,8,16862,16862,T,6,"2016-04-15 17:30:16",74
40,49,24071,24071,T,1,"2016-04-15 17:30:40",75
40,117,25051,25051,T,4,"2016-04-15 17:31:06",76
40,43,26746,26746,F,abcdei,"2016-04-15 17:31:33",77
40,14,32578,32578,T,"3 5","2016-04-15 17:32:31",79
40,88,35093,35093,F,5,"2016-04-15 17:33:07",80
40,20,50778,53416,T,"6 -1","2016-04-15 17:34:01",81
40,32,20149,20149,T,9,"2016-04-15 17:34:21",82
40,61,20731,20731,F,"1 2","2016-04-15 17:34:42",83
41,84,69305,111250,F,"11 11 11","2016-04-16 00:10:06",0
41,75,19186,19186,F,true,"2016-04-16 00:10:26",1
41,53,21403,21403,T,1,"2016-04-16 00:10:48",2
41,18,25826,25826,F,1,"2016-04-16 00:11:14",3
41,21,16138,16138,T,"true 1","2016-04-16 00:11:30",4
41,46,35542,44997,T,1,"2016-04-16 00:12:16",5
41,101,14456,14456,T,0,"2016-04-16 00:12:31",6
41,90,24415,58129,T,4,"2016-04-16 00:13:29",7
41,4,27010,27010,T,true,"2016-04-16 00:13:57",8
41,95,31503,45743,T,s,"2016-04-16 00:14:43",9
41,119,34029,46314,T,5,"2016-04-16 00:15:30",10
41,107,34607,106280,F,221,"2016-04-16 00:17:16",11
41,12,14060,14060,T,true,"2016-04-16 00:17:31",12
41,83,58391,76059,T,"5 5 2","2016-04-16 00:18:47",13
41,114,32016,32016,T,8,"2016-04-16 00:19:20",14
41,78,26812,32448,T,"4 7","2016-04-16 00:19:52",15
41,57,26992,26992,T,false,"2016-04-16 00:20:20",16
41,22,18510,18510,T,"true 1","2016-04-16 00:20:39",17
41,52,26874,26874,F,4,"2016-04-16 00:21:06",18
41,45,18030,18030,T,2,"2016-04-16 00:21:41",20
41,126,50144,50144,T,9,"2016-04-16 00:22:32",21
41,100,8508,8508,T,1,"2016-04-16 00:22:40",22
41,17,18008,18008,T,"false 1","2016-04-16 00:22:59",23
41,93,18009,18009,T,v,"2016-04-16 00:23:17",24
41,70,32041,32041,T,"4 5","2016-04-16 00:23:50",25
41,87,36796,43815,F,5,"2016-04-16 00:24:34",26
41,28,6954,6954,T,6,"2016-04-16 00:24:41",27
41,34,19716,19716,T,6,"2016-04-16 00:25:01",28
41,111,28298,28298,T,"5 3","2016-04-16 00:25:30",29
41,108,82883,106942,F,221,"2016-04-16 00:27:17",30
41,11,12104,12104,T,true,"2016-04-16 00:27:30",31
41,65,22604,62970,T,"8 8","2016-04-16 00:28:33",32
41,54,18262,18262,T,1,"2016-04-16 00:28:52",33
41,47,21238,21238,T,3,"2016-04-16 00:29:13",34
41,125,33469,33469,T,7,"2016-04-16 00:29:47",35
41,58,14943,14943,T,false,"2016-04-16 00:30:02",36
41,94,28789,28789,T,d,"2016-04-16 00:30:32",37
41,120,22734,23238,T,32,"2016-04-16 00:30:55",38
41,72,12655,12655,T,"2 1","2016-04-16 00:31:08",39
41,16,21427,21427,T,"true 1","2016-04-16 00:31:30",40
41,6,36948,36948,T,true,"2016-04-16 00:32:07",41
41,33,19964,19964,T,6,"2016-04-16 00:33:46",43
41,9,11305,11305,T,true,"2016-04-16 00:33:58",44
41,30,7541,7541,T,9,"2016-04-16 00:34:06",45
41,66,17136,17136,F,"4 8","2016-04-16 00:34:24",46
41,99,7218,7218,T,1,"2016-04-16 00:34:31",47
41,51,18543,18543,T,2,"2016-04-16 00:34:50",48
41,48,26556,47181,T,4,"2016-04-16 00:35:38",49
41,88,49256,62941,T,1,"2016-04-16 00:36:41",50
41,82,15482,15482,T,"2 7","2016-04-16 00:36:57",51
41,60,9496,9496,T,true,"2016-04-16 00:37:07",52
41,117,64558,64558,T,4,"2016-04-16 00:38:12",53
41,77,31866,31866,T,"3 9","2016-04-16 00:38:45",54
41,71,22399,25052,F,"1 2","2016-04-16 00:39:10",55
41,123,17442,17442,T,3,"2016-04-16 00:39:28",56
41,112,26048,26048,T,"8 3","2016-04-16 00:39:54",57
41,29,13639,13639,T,5,"2016-04-16 00:40:08",58
41,96,21081,21081,T,e,"2016-04-16 00:40:30",59
41,64,27662,27662,F,"7 1","2016-04-16 00:40:58",60
41,24,36376,36376,T,"5 3","2016-04-16 00:41:35",61
41,10,8685,8685,T,true,"2016-04-16 00:41:44",62
41,35,12285,12285,T,"2 2","2016-04-16 00:41:57",63
41,41,23288,23288,T,21,"2016-04-16 00:42:20",64
41,102,4608,4608,T,0,"2016-04-16 00:42:25",65
41,81,19481,19481,F,"1 5","2016-04-16 00:42:45",66
41,59,11196,11196,T,true,"2016-04-16 00:42:57",67
41,3,9727,9727,T,true,"2016-04-16 00:43:07",68
41,105,10204,10204,F,13,"2016-04-16 00:43:17",69
41,118,41458,41458,T,4,"2016-04-16 00:43:59",70
41,89,39870,39968,T,2,"2016-04-16 00:44:40",71
41,124,12502,12502,T,10,"2016-04-16 00:44:52",72
41,113,24525,24525,T,7,"2016-04-16 00:45:17",73
41,15,14132,14132,T,"true 1","2016-04-16 00:45:32",74
41,23,18398,18398,T,"1 4","2016-04-16 00:45:51",75
41,63,38501,58475,F,"7 1","2016-04-16 00:46:50",76
41,27,10936,10936,T,4,"2016-04-16 00:47:01",77
41,36,13104,13104,T,"5 5","2016-04-16 00:47:15",78
41,42,12446,12446,T,21,"2016-04-16 00:47:27",79
41,76,12007,12007,T,false,"2016-04-16 00:47:40",80
41,5,11287,11287,T,true,"2016-04-16 00:47:51",81
41,106,12739,12739,T,23,"2016-04-16 00:48:04",82
41,69,23004,36568,T,"4 5","2016-04-16 00:48:41",83
42,125,24521,41564,T,7,"2016-04-16 13:27:41",0
42,25,14026,14026,T,5,"2016-04-16 13:27:55",1
42,11,25265,66021,T,true,"2016-04-16 13:29:01",2
42,23,24752,26296,T,"1 4","2016-04-16 13:29:28",3
42,108,11282,11282,F,a,"2016-04-16 13:29:40",4
42,77,43053,73650,F,"3 6","2016-04-16 13:30:54",5
42,66,22277,25873,T,"8 8","2016-04-16 13:31:20",6
42,113,22726,35907,T,7,"2016-04-16 13:31:56",7
42,56,15403,15403,T,true,"2016-04-16 13:32:12",8
42,115,8069,8069,T,1,"2016-04-16 13:32:20",9
42,37,17227,17227,F,126,"2016-04-16 13:32:38",10
42,49,21729,28659,F,0,"2016-04-16 13:33:06",11
42,95,23095,51361,F,w,"2016-04-16 13:33:58",12
42,5,6790,6790,F,false,"2016-04-16 13:34:05",13
42,126,22954,22954,T,9,"2016-04-16 13:34:29",14
42,86,63907,141891,F,1,"2016-04-16 13:36:51",15
42,47,21941,52178,T,3,"2016-04-16 13:37:43",16
42,79,21242,34739,F,"4 12","2016-04-16 13:38:19",17
42,29,10878,10878,T,5.0,"2016-04-16 13:38:30",18
42,78,29235,32859,T,"4 7","2016-04-16 13:39:03",19
42,109,9283,9283,T,3,"2016-04-16 13:39:13",20
42,59,21275,21275,T,true,"2016-04-16 13:39:35",21
42,72,16354,16354,T,"2 1","2016-04-16 13:39:52",22
42,36,15669,15669,T,"5 5","2016-04-16 13:40:08",23
42,50,11568,11568,T,1,"2016-04-16 13:40:20",24
42,103,14037,14037,F,;,"2016-04-16 13:40:34",25
42,8,15927,15927,T,6,"2016-04-16 13:40:50",26
42,98,9053,9053,T,2,"2016-04-16 13:41:00",27
42,13,17054,17054,T,"3 5","2016-04-16 13:41:17",28
42,96,11650,11650,T,e,"2016-04-16 13:41:29",29
42,1,21211,23219,T,false,"2016-04-16 13:41:52",30
42,44,10549,10549,F,c,"2016-04-16 13:42:04",31
42,65,16999,16999,T,"8 8","2016-04-16 13:42:21",32
42,30,7618,7618,T,9.0,"2016-04-16 13:42:29",33
42,55,14688,14688,T,true,"2016-04-16 13:42:44",34
42,67,23826,40864,F,0x000000001,"2016-04-16 13:43:25",35
42,35,30629,37763,T,"2 2","2016-04-16 13:44:03",36
42,119,21668,64370,F,nan,"2016-04-16 13:45:08",37
42,110,16732,16732,T,3,"2016-04-16 13:45:25",38
42,83,24804,37013,T,"5 5 2","2016-04-16 13:46:04",39
42,122,15406,15406,T,4,"2016-04-16 13:46:20",40
42,17,19499,20353,T,"false 1","2016-04-16 13:46:40",41
42,85,23780,34179,F,"1 2","2016-04-16 13:47:16",42
42,6,22685,25709,T,true,"2016-04-16 13:47:42",43
42,24,22066,32062,T,"5 3","2016-04-16 13:48:14",44
42,43,20215,20215,F,d,"2016-04-16 13:48:35",45
42,97,21091,21091,T,2,"2016-04-16 13:48:56",46
42,26,7460,7460,T,5,"2016-04-16 13:49:04",47
42,41,18925,18925,T,21,"2016-04-16 13:49:23",48
42,60,10980,10980,T,true,"2016-04-16 13:49:34",49
42,62,9646,11616,T,"2 1","2016-04-16 13:49:46",50
42,116,11364,11364,T,2,"2016-04-16 13:49:58",51
42,91,21490,42383,T,e,"2016-04-16 13:50:41",52
42,121,8676,8676,T,4,"2016-04-16 13:50:50",53
42,84,32516,38630,F,"11 11 11","2016-04-16 13:51:29",54
42,90,19191,19191,F,3,"2016-04-16 13:51:49",55
42,7,8587,8587,T,0,"2016-04-16 13:51:58",56
42,20,18065,18065,T,"6 -1","2016-04-16 13:52:16",57
42,53,8358,8358,F,2,"2016-04-16 13:52:24",58
42,48,28175,53706,T,4,"2016-04-16 13:53:18",59
42,31,13896,13896,T,7,"2016-04-16 13:53:33",60
42,73,21978,90342,F,false,"2016-04-16 13:55:04",61
42,107,22296,22296,F,nan,"2016-04-16 13:55:26",62
42,61,14852,14852,F,"1 2","2016-04-16 13:55:41",63
42,68,23701,23701,F,0x00000001,"2016-04-16 13:56:05",64
42,102,9084,9084,T,0,"2016-04-16 13:56:15",65
42,14,13898,13898,T,"3 5","2016-04-16 13:56:29",66
42,114,13583,13583,T,8,"2016-04-16 13:56:43",67
42,38,9448,9448,T,126,"2016-04-16 13:56:53",68
42,89,23130,66883,F,7,"2016-04-16 13:58:00",69
42,120,20783,20783,F,c,"2016-04-16 13:58:21",70
42,54,13249,13249,T,1,"2016-04-16 13:58:34",71
42,12,12472,19991,T,true,"2016-04-16 13:58:55",72
42,80,22102,22102,F,"5 8","2016-04-16 13:59:17",73
42,32,9685,33018,T,9,"2016-04-16 13:59:51",74
42,104,5094,5094,T,g,"2016-04-16 13:59:56",75
42,92,9108,9108,T,b,"2016-04-16 14:00:05",76
42,74,10048,10048,T,true,"2016-04-16 14:00:16",77
42,2,12099,12099,T,false,"2016-04-16 14:00:28",78
42,71,16058,16058,F,"1 2","2016-04-16 14:00:44",79
42,101,21277,45217,T,0,"2016-04-16 14:01:30",80
42,19,10746,10746,T,"3 1","2016-04-16 14:01:41",81
42,42,6758,6758,T,21,"2016-04-16 14:01:48",82
42,18,20987,20987,T,"false 1","2016-04-16 14:02:09",83
43,104,8647,8647,T,g,"2016-04-16 15:52:50",0
43,97,8012,8012,T,2,"2016-04-16 15:52:59",1
43,38,12502,12502,T,126,"2016-04-16 15:53:12",2
43,91,12829,12829,F,2,"2016-04-16 15:53:25",3
43,124,63085,63085,F,4,"2016-04-16 15:54:29",4
43,1,42525,42525,T,false,"2016-04-16 15:55:12",5
43,52,58860,58860,T,2,"2016-04-16 15:56:11",6
43,87,46947,118845,F,12,"2016-04-16 15:58:11",7
43,111,34850,34850,F,"7 3","2016-04-16 15:58:46",8
43,25,16421,16421,T,5,"2016-04-16 15:59:03",9
43,73,14416,14416,F,false,"2016-04-16 15:59:18",10
43,70,35486,35486,T,"4 5","2016-04-16 15:59:54",11
43,81,56342,56342,F,"7 6","2016-04-16 16:00:51",12
43,31,52887,52887,F,9,"2016-04-16 16:01:44",13
44,45,25858,30168,F,5,"2016-04-16 16:02:26",0
43,106,24862,52560,F,2,"2016-04-16 16:02:37",14
44,21,26679,26679,T,"true 1","2016-04-16 16:02:53",1
43,43,23189,23189,F,d,"2016-04-16 16:03:01",15
44,101,10155,10155,T,0,"2016-04-16 16:03:03",2
44,124,16129,16129,T,10,"2016-04-16 16:03:20",3
43,93,27123,27123,F,3,"2016-04-16 16:03:28",16
44,58,22569,22569,T,false,"2016-04-16 16:03:42",4
43,8,17461,17461,T,6,"2016-04-16 16:03:46",17
43,15,18366,18366,F,false,"2016-04-16 16:04:05",18
44,94,30614,30614,F,a,"2016-04-16 16:04:13",5
43,56,17875,17875,T,true,"2016-04-16 16:04:24",19
44,118,56787,56787,T,4,"2016-04-16 16:05:10",6
44,5,10727,10727,T,true,"2016-04-16 16:05:22",7
44,16,13017,13017,T,"true 1","2016-04-16 16:05:35",8
43,63,25899,25899,F,"4 6","2016-04-16 16:05:41",21
43,121,17451,17451,T,4,"2016-04-16 16:05:59",22
44,52,25908,25908,T,2,"2016-04-16 16:06:01",9
44,30,9689,9689,T,9,"2016-04-16 16:06:11",10
43,2,17965,17965,T,false,"2016-04-16 16:06:18",23
44,66,33066,33066,T,"8 8","2016-04-16 16:06:45",11
43,112,35463,35463,F,"9 3","2016-04-16 16:06:53",24
43,21,27282,27282,F,"true 2","2016-04-16 16:07:21",25
44,78,37497,37497,T,"4 7","2016-04-16 16:07:22",12
44,34,23129,23129,T,6,"2016-04-16 16:07:46",13
43,79,40051,40051,F,"1 5","2016-04-16 16:08:02",26
44,87,67969,67969,T,4,"2016-04-16 16:08:54",14
44,47,26180,58506,T,3,"2016-04-16 16:09:53",15
43,51,122254,122254,T,2,"2016-04-16 16:10:05",27
44,125,37011,37011,T,7,"2016-04-16 16:10:30",16
44,72,13198,13198,T,"2 1","2016-04-16 16:10:44",17
43,118,50971,50971,T,4,"2016-04-16 16:10:56",28
44,106,9419,9419,T,23,"2016-04-16 16:11:08",19
43,67,11685,11685,F,a,"2016-04-16 16:11:08",29
44,11,14363,14363,F,false,"2016-04-16 16:11:23",20
44,120,22478,22478,T,32,"2016-04-16 16:11:45",21
44,17,16928,16928,T,"false 1","2016-04-16 16:12:03",22
44,114,23989,24518,T,8,"2016-04-16 16:12:28",23
44,64,10206,10206,T,"7 7","2016-04-16 16:12:39",24
43,88,94128,115993,F,"15 2","2016-04-16 16:13:05",30
44,95,45011,55140,F,w,"2016-04-16 16:13:34",25
44,102,8996,8996,T,0,"2016-04-16 16:13:43",26
43,33,50904,50904,F,10,"2016-04-16 16:13:56",31
43,99,21641,21641,T,1,"2016-04-16 16:14:18",32
44,33,46447,46447,F,10,"2016-04-16 16:14:30",27
44,46,10754,10754,T,1,"2016-04-16 16:14:41",28
43,37,25457,25457,F,126,"2016-04-16 16:14:44",33
44,126,11684,11684,T,9,"2016-04-16 16:14:53",29
43,103,10225,10225,F,1,"2016-04-16 16:14:55",34
43,75,8679,8679,F,true,"2016-04-16 16:15:04",35
44,3,12205,12205,T,true,"2016-04-16 16:15:06",30
43,55,24431,24431,T,true,"2016-04-16 16:15:29",36
43,26,6899,6899,T,5,"2016-04-16 16:15:37",37
44,89,29415,49222,T,2,"2016-04-16 16:15:55",31
43,14,21161,21161,T,"3 5","2016-04-16 16:15:58",38
44,71,18077,18077,F,"1 2","2016-04-16 16:16:14",32
43,9,29951,29951,F,false,"2016-04-16 16:16:29",39
44,41,17082,17082,T,21,"2016-04-16 16:16:31",33
44,77,16943,16943,T,"3 9","2016-04-16 16:16:48",34
44,81,26830,26830,F,"2 6","2016-04-16 16:17:16",35
43,61,59785,59785,T,"2 1","2016-04-16 16:17:29",40
44,53,23318,23318,T,1,"2016-04-16 16:17:39",36
44,23,16135,16135,T,"1 4","2016-04-16 16:17:56",37
43,109,27169,27169,F,4,"2016-04-16 16:17:57",41
44,60,10430,10430,T,true,"2016-04-16 16:18:06",38
43,3,9252,9252,F,false,"2016-04-16 16:18:07",42
44,10,5982,5982,T,true,"2016-04-16 16:18:13",39
44,15,11924,11924,T,"true 1","2016-04-16 16:18:25",40
43,44,25643,25643,F,ab,"2016-04-16 16:18:33",43
43,116,12431,12431,T,2,"2016-04-16 16:18:46",44
44,111,32167,32167,T,"5 3","2016-04-16 16:18:57",41
44,48,24598,27301,F,9,"2016-04-16 16:19:25",42
43,34,44022,44022,T,6,"2016-04-16 16:19:30",45
44,123,11773,11773,T,3,"2016-04-16 16:19:37",43
43,20,20653,20653,F,"6 1","2016-04-16 16:19:51",46
43,50,24627,24627,T,1,"2016-04-16 16:20:16",47
43,122,16511,16511,T,4,"2016-04-16 16:20:34",48
43,58,14296,14296,T,false,"2016-04-16 16:20:48",49
44,90,31797,72440,F,8,"2016-04-16 16:20:50",44
44,6,10499,10499,T,true,"2016-04-16 16:21:01",45
44,105,6137,6137,F,13,"2016-04-16 16:21:07",46
44,96,31663,31663,T,e,"2016-04-16 16:21:39",47
44,28,8039,8039,T,6,"2016-04-16 16:22:33",49
44,117,29399,29399,T,4,"2016-04-16 16:23:03",50
43,68,30012,145991,F,^,"2016-04-16 16:23:15",50
43,16,17223,17223,T,"true 1","2016-04-16 16:23:33",51
44,84,30410,30410,F,"2 11 0","2016-04-16 16:23:34",51
43,74,16781,16781,T,true,"2016-04-16 16:23:50",52
44,36,20773,20773,T,"5 5","2016-04-16 16:23:55",52
43,62,10238,10238,T,"2 1","2016-04-16 16:24:01",53
44,12,10999,10999,T,true,"2016-04-16 16:24:07",53
44,75,8852,8852,T,false,"2016-04-16 16:24:16",54
44,18,17243,17243,T,"false 1","2016-04-16 16:24:33",55
44,99,9201,9201,T,1,"2016-04-16 16:24:43",56
44,65,25159,25159,T,"8 8","2016-04-16 16:25:08",57
44,24,16233,16233,T,"5 3","2016-04-16 16:25:25",58
43,85,87034,88656,F,"null 0","2016-04-16 16:25:40",55
44,4,17171,17171,T,true,"2016-04-16 16:25:43",59
44,59,9482,9482,T,true,"2016-04-16 16:25:52",60
43,45,33099,33099,F,"5 3 8 6","2016-04-16 16:26:14",56
44,93,26980,26980,T,v,"2016-04-16 16:26:20",61
43,105,12113,12113,F,13,"2016-04-16 16:26:26",57
44,54,13547,13547,T,1,"2016-04-16 16:26:34",62
43,110,24130,24130,T,3,"2016-04-16 16:26:51",58
43,100,7556,7556,T,1,"2016-04-16 16:27:01",59
44,69,41763,41763,T,"4 5","2016-04-16 16:27:16",63
43,92,25084,25084,F,zxcv,"2016-04-16 16:27:26",60
44,82,17489,17489,T,"2 7","2016-04-16 16:27:34",64
44,29,7495,7495,T,5,"2016-04-16 16:27:41",65
44,35,19779,19779,T,"2 2","2016-04-16 16:28:01",66
44,9,7123,7123,T,true,"2016-04-16 16:28:09",67
43,4,45520,45520,F,"true false","2016-04-16 16:28:12",61
43,22,12316,12316,T,"true 1","2016-04-16 16:28:25",62
44,113,21402,21402,T,7,"2016-04-16 16:28:31",68
44,108,16145,16145,F,1,"2016-04-16 16:28:47",69
43,80,27887,27887,T,"6 8","2016-04-16 16:28:53",63
44,76,9201,9201,T,false,"2016-04-16 16:28:57",70
43,32,24544,24544,F,11,"2016-04-16 16:29:18",64
